id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCDPCPO25N000005235,장소,공원,17938936,새강어린이공원,,,50706,어린이놀이터,4159012700101750002,경기도,화성시,반송동,,175-2,4159012700,4159058600,,,,127.070077,37.188062,다사618100,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005236,장소,공원,17939105,역북소공원,,,50705,지역근린공원,4146110200104300017,경기도,용인시처인구,역북동,,430-17,4146110200,4146152500,,,,127.193939,37.237582,다사728154,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005237,장소,공원,17939111,안용어린이공원,,,50706,어린이놀이터,4111313600105230000,경기도,수원시권선구,곡반정동,,523,4111313600,4111369000,411134325192.0,동수원로146번길,16-10,127.032542,37.243509,다사585161,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005238,장소,공원,17939118,신곡어린이공원,,,50706,어린이놀이터,4111312600111560000,경기도,수원시권선구,세류동,,1156,4111312600,4111353000,,,,127.016308,37.24498,다사571163,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005239,장소,공원,17939177,권선공원,,,50705,지역근린공원,4111313700111980000,경기도,수원시권선구,권선동,,1198,4111313700,4111368000,411134325182.0,덕영대로1207번길,26-6,127.023461,37.249501,다사577168,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005240,장소,공원,17939204,온수골어린이공원,,,50706,어린이놀이터,4111313700112880000,경기도,수원시권선구,권선동,,1288,4111313700,4111369000,,,,127.036343,37.251866,다사588170,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005241,장소,공원,17939230,장승배기어린이공원,,,50706,어린이놀이터,4111312600110860000,경기도,수원시권선구,세류동,,1086,4111312600,4111354000,,,,127.01791,37.255714,다사572175,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005242,장소,공원,17939239,장대산어린이공원,,,50706,어린이놀이터,4111313700109850000,경기도,수원시권선구,권선동,,985,4111313700,4111367000,411133175043.0,장다리로,97,127.021106,37.258922,다사575178,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005243,장소,공원,17939266,상갈어린이공원,,,50706,어린이놀이터,4146310300101020005,경기도,용인시기흥구,상갈동,,102-5,4146310300,4146353000,,,,127.106097,37.2677,다사650188,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005244,장소,공원,17939268,솔빛어린이공원,,,50706,어린이놀이터,4111710200105480000,경기도,수원시영통구,원천동,,548,4111710200,4111755000,411174331168.0,중부대로448번길,28,127.059541,37.268269,다사609189,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005245,장소,공원,17939341,탑골어린이공원,,,50706,어린이놀이터,4111313300108660000,경기도,수원시권선구,탑동,,866,4111313300,4111356000,,,,126.976348,37.268125,다사535189,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005246,장소,공원,17939343,매화어린이공원,,,50706,어린이놀이터,4111710100108990000,경기도,수원시영통구,매탄동,,899,4111710100,4111751000,,,,127.040429,37.27008,다사592191,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005247,장소,공원,17939348,고등2호어린이공원,,,50706,어린이놀이터,4111513700100790005,경기도,수원시팔달구,고등동,,79-5,4111513700,4111567000,,,,127.006879,37.270576,다사562191,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005248,장소,공원,17939356,신갈11리소공원,,,50705,지역근린공원,4146310100100440008,경기도,용인시기흥구,신갈동,,44-8,4146310100,4146351000,,,,127.107803,37.274218,다사652195,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005249,장소,공원,17939372,인계3호공원,,,50705,지역근린공원,4111514100101520000,경기도,수원시팔달구,인계동,,152,4111514100,4111573000,,,,127.039263,37.274876,다사591196,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005250,장소,공원,17939387,일월5호어린이공원,,,50706,어린이놀이터,4111313200109410001,경기도,수원시권선구,구운동,,941-1,4111313200,4111365000,411134325073.0,구운로73번길,10-14,126.972272,37.280426,다사532202,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005251,장소,공원,17939402,숙지어린이공원,,,50706,어린이놀이터,4111513800106540000,경기도,수원시팔달구,화서동,,654,4111513800,4111569000,,,,126.992533,37.28339,다사550206,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005252,장소,공원,17939425,기양죽어린이공원,,,50706,어린이놀이터,4127110400106850000,경기도,안산시상록구,본오동,,685,4127110400,4127154000,,,,126.86783,37.286217,다사439209,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005253,장소,공원,17939472,녹원어린이공원,,,50706,어린이놀이터,4146310100107080000,경기도,용인시기흥구,신갈동,,708,4146310100,4146351000,,,,127.110602,37.289109,다사654212,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005254,장소,공원,17939478,소반월어린이공원,,,50706,어린이놀이터,4127110400106690000,경기도,안산시상록구,본오동,,669,4127110400,4127154000,,,,126.865064,37.287598,다사437211,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005255,장소,공원,17939623,놀애별어린이공원,,,50706,어린이놀이터,4127110400108180006,경기도,안산시상록구,본오동,,818-6,4127110400,4127155000,,,,126.868405,37.295609,다사440220,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005256,장소,공원,17939627,역마어린이공원,,,50706,어린이놀이터,4111113600107720002,경기도,수원시장안구,조원동,,772-2,4111113600,4111159700,,,,127.015794,37.297365,다사570221,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005257,장소,공원,17939638,연꽃어린이공원,,,50706,어린이놀이터,4111113000108730002,경기도,수원시장안구,정자동,,873-2,4111113000,4111157300,,,,126.994553,37.299189,다사552223,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005258,장소,공원,17939647,용신어린이공원,,,50706,어린이놀이터,4127110300112420000,경기도,안산시상록구,사동,,1242,4127110300,4127152500,412714370431.0,이화3길,26,126.856894,37.300178,다사430225,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005259,장소,공원,17939667,석산어린이공원,,,50706,어린이놀이터,4111113600107310000,경기도,수원시장안구,조원동,,731,4111113600,4111159700,,,,127.015486,37.303124,다사570227,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005260,장소,공원,17939708,상록수어린이공원,,,50706,어린이놀이터,4127110100106580001,경기도,안산시상록구,일동,,658-1,4127110100,4127151500,,,,126.864317,37.305808,다사436231,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005261,장소,공원,17939715,매화어린이공원,,,50706,어린이놀이터,4127110200105820002,경기도,안산시상록구,이동,,582-2,4127110200,4127151500,,,,126.859449,37.305906,다사432231,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005262,장소,공원,17939743,소나무어린이공원,,,50706,어린이놀이터,4127110200106790000,경기도,안산시상록구,이동,,679,4127110200,4127151500,,,,126.84598,37.308474,다사420234,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005263,장소,공원,17939756,석삼말어린이공원,,,50706,어린이놀이터,4127110200105440002,경기도,안산시상록구,이동,,544-2,4127110200,4127151500,,,,126.862582,37.310542,다사435236,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005264,장소,공원,17939774,호동어린이공원,,,50706,어린이놀이터,4127110100105940000,경기도,안산시상록구,일동,,594,4127110100,4127151000,,,,126.865799,37.314728,다사438241,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005265,장소,공원,17939821,기쁨어린이공원,,,50706,어린이놀이터,4127310200108330000,경기도,안산시단원구,와동,,833,4127310200,4127351000,,,,126.820777,37.332603,다사398261,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005266,장소,공원,17939834,새말어린이공원,,,50706,어린이놀이터,4127110700106390007,경기도,안산시상록구,부곡동,,639-7,4127110700,4127157000,,,,126.865794,37.333758,다사438262,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005267,장소,공원,17939864,해오라기근린공원,,,50705,지역근린공원,4127310300116990000,경기도,안산시단원구,신길동,,1699,4127310300,4127356500,412733012020.0,도일로,43,126.783293,37.333235,다사365262,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005268,장소,공원,17939911,동화공원,,,50705,지역근린공원,4127310300115620000,경기도,안산시단원구,신길동,,1562,4127310300,4127356500,,,,126.789161,37.337731,다사370267,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005269,장소,공원,17939939,정왕가로공원,,,50705,지역근린공원,4139013200114960000,경기도,시흥시,정왕동,,1496,4139013200,4139059100,,,,126.752214,37.337554,다사337267,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005270,장소,공원,17940102,현충탑공원,,,50705,지역근린공원,4143010400105910000,경기도,의왕시,왕곡동,,591,4143010400,4143051000,414303201027.0,왕곡로,47-18,126.979037,37.347547,다사538277,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005271,장소,공원,17940504,바람개비어린이공원,,,50706,어린이놀이터,4113510800104870000,경기도,성남시분당구,판교동,,487,4113510800,4113565000,,,,127.0947887,37.4025573,다사641337,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005272,장소,공원,17940562,황금어린이공원,,,50706,어린이놀이터,4117310200114360013,경기도,안양시동안구,관양동,,1436-13,4117310200,4117355200,411733183013.0,일동로,204,126.968255,37.405574,다사529341,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005273,장소,공원,17940565,안양2동어린이공원,,,50706,어린이놀이터,4117110100108230004,경기도,안양시만안구,안양동,,823-4,4117110100,4117152000,,,,126.913133,37.405895,다사480342,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005274,장소,공원,17940583,너랑나랑어린이공원,,,50706,어린이놀이터,4117310100110160000,경기도,안양시동안구,비산동,,1016,4117310100,4117353000,411734349211.0,평촌대로411번길,26,126.949003,37.407857,다사512344,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005275,장소,공원,17940713,석수공원,,,50705,지역근린공원,4117110200106100010,경기도,안양시만안구,석수동,,610-10,4117110200,4117161100,,,,126.899616,37.40814,다사468345,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005276,장소,공원,17940749,청학6호어린이공원,,,50706,어린이놀이터,2818510400105640001,인천광역시,연수구,청학동,,564-1,2818510400,2818576600,,,,126.664268,37.425743,다사260366,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005277,장소,공원,17940814,태평공원,,,50705,지역근린공원,4113110200147830000,경기도,성남시수정구,태평동,,4783,4113110200,4113156000,,,,127.132082,37.448052,다사674388,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005278,장소,공원,17940844,달빛공원,,,50705,지역근린공원,4113310400114170001,경기도,성남시중원구,은행동,,1417-1,4113310400,4113356000,411334337244.0,산성대로516번길,24,127.165146,37.455349,다사703396,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005279,장소,공원,17941161,개웅어린이공원,,,50706,어린이놀이터,1153010700103400008,서울특별시,구로구,개봉동,,340-8,1153010700,1153075000,115304148031.0,개봉로15길,58-2,126.852975,37.490078,다사428436,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005280,장소,공원,17941239,용마어린이공원,,,50706,어린이놀이터,1171011400100450000,서울특별시,송파구,마천동,,45,1171011400,1171055000,,,,127.148532,37.499811,다사689445,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005281,장소,공원,17941249,비둘기놀이공원,,,50705,지역근린공원,2823710700105020023,인천광역시,부평구,부개동,,502-23,2823710700,2823766000,,,,126.737753,37.496437,다사326444,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005282,장소,공원,17941273,나루터어린이공원,,,50706,어린이놀이터,1171010600100370000,서울특별시,송파구,삼전동,,37,1171010600,1171061000,,,,127.086721,37.501585,다사634447,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005283,장소,공원,17941324,충현1공원,,,50705,지역근린공원,1168010100106660002,서울특별시,강남구,역삼동,,666-2,1168010100,1168064000,,,,127.036534,37.504738,다사590451,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005284,장소,공원,17941423,가마골어린이공원,,,50706,어린이놀이터,4119610200102970000,경기도,부천시오정구,여월동,,297,4119610200,4119651000,411963186006.0,성곡로,23-1,126.800701,37.515939,다사382465,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005285,장소,공원,17941431,문래소공원,,,50705,지역근린공원,1156012400100250001,서울특별시,영등포구,문래동6가,,25-1,1156012400,1156060500,,,,126.886879,37.519794,다사458468,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005286,장소,공원,17941444,청담목련공원,,,50705,지역근린공원,1168010400100510000,서울특별시,강남구,청담동,,51,1168010400,1168056500,,,,127.04982,37.522989,다사602471,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005287,장소,공원,17941466,신사무궁화공원,,,50705,지역근린공원,1168010700106250005,서울특별시,강남구,신사동,,625-5,1168010700,1168054500,,,,127.031935,37.524155,다사586473,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005288,장소,공원,17941506,도원어린이공원,,,50706,어린이놀이터,1117012000100210000,서울특별시,용산구,도원동,,21,1117012000,1117059000,,,,126.95477,37.537164,다사518487,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005289,장소,공원,17941593,양지말어린이공원,,,50706,어린이놀이터,2824511000200010002,인천광역시,계양구,동양동,,산1-2,2824511000,2824573000,,,,126.754204,37.564206,다사341519,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005290,장소,공원,17941630,상동공원,,,50705,지역근린공원,2826010300104960000,인천광역시,서구,검암동,,496,2826010300,2826051500,282603156051.0,승학로,525,126.677602,37.56682,다사273522,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005291,장소,공원,17941637,개나리어린이공원,,,50706,어린이놀이터,1144012600100400005,서울특별시,마포구,중동,,40-5,1144012600,1144073000,,,,126.909144,37.569916,다사478524,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005292,장소,공원,17941637,개나리어린이공원,,,50706,어린이놀이터,1144012600100400005,서울특별시,마포구,중동,,40-5,1144012600,1144073000,,,,126.909144,37.569916,다사478524,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005293,장소,공원,17941653,나비울어린이공원,,,50706,어린이놀이터,1141011900104750000,서울특별시,서대문구,북가좌동,,475,1141011900,1141071000,,,,126.90964,37.574827,다사478529,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005294,장소,공원,17941679,아름드리어린이공원,,,50706,어린이놀이터,1123010400106880007,서울특별시,동대문구,전농동,,688-7,1123010400,1123057000,,,,127.059643,37.57912,다사611533,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005295,장소,공원,17941688,가재울어린이공원,,,50706,어린이놀이터,1141011900103250020,서울특별시,서대문구,북가좌동,,325-20,1141011900,1141072000,,,,126.910367,37.582423,다사479538,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005296,장소,공원,17941739,녹번동마을마당,,,50705,지역근린공원,1138010200101040007,서울특별시,은평구,녹번동,,104-7,1138010200,1138051000,,,,126.927579,37.606082,다사494564,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005297,장소,공원,17941759,꽃우물공원,,,50705,지역근린공원,4128112300109500000,경기도,고양시덕양구,화정동,,950,4128112300,4128162200,,,,126.8277,37.628232,다사406589,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005298,장소,공원,17941792,서울갤러리파크,,,50705,지역근린공원,1135010600105080000,서울특별시,노원구,중계동,,508,1135010600,1135062500,113503000001.0,동일로,1238,127.067173,37.640137,다사618601,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005299,장소,공원,17941798,평내공원,,,50705,지역근린공원,4136010200105600000,경기도,남양주시,평내동,,560,4136010200,4136052000,413604391763.0,평내로20번길,11,127.231086,37.64245,다사762603,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
